feature_or_comparison_scope,governance_source_path,canonical_path,required_for_later_implementation_comparison,authority_boundary,sha256
identity_access_actor,docs/BUILD_NEXT_12_ROLE_READINESS_CHECKLIST.md,docs/BUILD_NEXT_12_ROLE_READINESS_CHECKLIST.md,YES,Traceability input only; no implementation or production authority granted,b387cb25daaa03866a46384bef1ce52cf1e2ca0772d77a3765fd20aa50d375a4
identity_access_actor,docs/canon/adopted_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_ADOPTED_SOURCE.md,YES,Traceability input only; no implementation or production authority granted,a4787fb641dca1d28d98f10240957d0b09ea8ee1cee8358f64e80dd658b8b626
identity_access_actor,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,YES,Traceability input only; no implementation or production authority granted,d5e37ac7d475465f9c8fac5171851a136882cf4c57cb75ea0b17cf8dcec2a0f8
identity_access_actor,docs/canon/adopted_sources/MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_V1_1_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_V1_1_ADOPTED_SOURCE.md,YES,Traceability input only; no implementation or production authority granted,6e3f4160e4166831cfe4f154032ff7648a5a44b70762289252c615e98b899fa3
identity_access_actor,docs/canon/adopted_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_V2_0_ADOPTED_SOURCE.md,YES,Traceability input only; no implementation or production authority granted,18ce9cde3f1ac8f8b01bfc72ed8dfcf066cd6434a1e1b3f0c40bfe127958ca67
identity_access_actor,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.md,YES,Traceability input only; no implementation or production authority granted,7561351c796d433ac6b9da1eb66eccc53acc2244c764903f6a844d44da704361
identity_access_actor,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/C0_019_AGREEMENT_CONSENT_AND_AUTHORIZATION_CONSTITUTIONAL_ADOPTION_RECORD.md,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/C0_019_AGREEMENT_CONSENT_AND_AUTHORIZATION_CONSTITUTIONAL_ADOPTION_RECORD.md,YES,Traceability input only; no implementation or production authority granted,793f166b4c2e73c19b7c6319d34c45327aa23b3ec08958e569369d38b70a4b12
identity_access_actor,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/C0_019_AGREEMENT_CONSENT_AND_AUTHORIZATION_CONSTITUTIONAL_ADOPTION_RECORD.sha256,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/C0_019_AGREEMENT_CONSENT_AND_AUTHORIZATION_CONSTITUTIONAL_ADOPTION_RECORD.md,YES,Traceability input only; no implementation or production authority granted,b6aab74a77e8960e50a03e4758a03daba6fce89f9ec0c7f9720db44d4299dc72
identity_access_actor,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.docx,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,YES,Traceability input only; no implementation or production authority granted,735f6a8395019d3d48496cf4041d2c839202caf11cfab52cb3f499501689c55b
identity_access_actor,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,YES,Traceability input only; no implementation or production authority granted,fca7f430a405cd169d44d1be6e5eb3c269f3dd8872aea95ac743dc056240815b
identity_access_actor,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.docx,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,YES,Traceability input only; no implementation or production authority granted,ab33923507e0d3ef9a4cc9670a25786c1b752b126d319d532c495d3efc9aff9c
identity_access_actor,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,YES,Traceability input only; no implementation or production authority granted,a96effd167554d84dbdf18f0804468abcf67a9a9e326c6ea8907e59779097bc0
identity_access_actor,docs/canon/adoptions/c0_022_permission_access_control_v1_1/C0_022_MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md,docs/canon/adoptions/c0_022_permission_access_control_v1_1/C0_022_MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md,YES,Traceability input only; no implementation or production authority granted,93a69c8fd88019e5d0839ad0124180c22248151fb052b642bbf205b832b86181
identity_access_actor,docs/canon/adoptions/c0_022_permission_access_control_v1_1/C0_022_MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md.sha256,docs/canon/adoptions/c0_022_permission_access_control_v1_1/C0_022_MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md.sha256,YES,Traceability input only; no implementation or production authority granted,97f67a416f7ad269c978d445f922b3dc135eeba8d3cfb8be670b45be6b87e5ca
identity_access_actor,docs/canon/adoptions/c0_028_claims_disputes_authority_v2_0/C0_028_MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md,docs/canon/adoptions/c0_028_claims_disputes_authority_v2_0/C0_028_MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md,YES,Traceability input only; no implementation or production authority granted,8f491dabfb9b452b365c6a649170b3d2abaa2c3ed00fd7a239be668e166665d2
